id,project_id,name,tax_id,address,created_at,updated_at,,,,,,,
923,44463,Grupo Educativo Interdisciplinario en Sexualidad Humana y Atención a la Discapacidad A.C.,"58300, ante el titular de la notaria 113 del Distrito Federal","Norte 84 # 6644, Col. San Pedro el Chico, Gustavo A. Madero, Ciudad de México 07480",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
924,44944,Asociación Sakombal Pokon ,3659690-6,"Aldea Nisnic, San Cristóbal Verapaz",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
925,45145,Fundación Gente de la Calle,65.443.510-3,"Olivos 704, Recoleta, Santiago, Chile",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
926,45021,"Instituto para las Mujeres en la Migración, A.C.",NA,Avenida México 188,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
927,45194,"Espacio Mujeres para una Vida Digna Libre de Violencia, A.C.",EMU080910LX8,Acanceh Mz 176 Lt 3 Col. Jardines del Ajusco Del. Tlalpan C.P. 14200 Ciudad de México,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
928,45395,Mujeres Aliadas,45-1996158,"5803 N CAMINO ESPLENDORA APT 202 TUCSON, AZ 85718-4546",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
929,45592,Museo de las Americas,84-1197230,"861 Santa Fe Dr. Denver, CO 80219",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
930,44622,Asociación Mexicana de Transformación Rural y Urbana (AMEXTRA) ,AMT8407047X3,"La Otra Banda 54 Col. San Angel 01000 Alvaro Obregón Ciudad de México, México",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
931,45196,IDEAS Información y Diseños Educativos para Acciones Saludables A.C,IID091104I91,"Hamburgo 70 202 Col. Juárez, Delegación Cuauhtémoc, CP 0600, Ciudad de México.",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
932,45510,"Centro Profesional Indígena de Asesoría, Defensa y Traducción A.C.",CPI051104PY1,"Prolongación de Yagul 206, colonia San José La Noria (0,82 km) 68120 Oaxaca de Juárez",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
933,44779,Mujeres Unidas y Activas,20-2986926,"3543 18th St # 23, San Francisco, CA 94110",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
934,45675,UFW Foundation,95-2703575,"3002 Whittier Blvd., Flr 2, Los Angeles, CA 90023",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
935,45367,MARIPOSAS MUJERES CAMBIANDO EL MUNDO INC,46-3094057,"PO Box 429, Kinderhook, NY 12106",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
936,45482,Fundación Mujer del Nuevo Milenio - FUNDAMIL,830068106-6,Calle 2 Bis 73 C 79 Barrio Marsella	,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
937,45401,ASOCIACIÓN MOVIMIENTO FEMINISTA POR LA PAZ RUTA PACIFICA DE LAS MUJERES,9 0 0 6 8 3 9 4 2-8,"Cra 53 No. 59-85 Barrio Quirinal - Bogotá, Colombia",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
938,45481,Nicaraguan Education Resource Center (CREA),47-4997229,"5824 CLOVER DRIVE, OAKLAND, CA 94618-1623",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
939,45745,Save the Children Mexico,FMA9204241R1,"Francisco Sosa 30, Villa Coyoacán, Coyoacán, 04000",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
940,45685,"Fundación Mexicana para la Planeación Familiar A.C., Mexfam",FMP840215LJ3,"Calle Juárez, No. 208, Colonia Tlalpan, Alcaldía Tlalpan, Ciudad de México, C.P. 14000",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
941,45629,Animos Novandi A.C.,ANX040320FR9,"Privada de Valentin Gama 135, Colonia Jardin, San Luis Potosi, Mexico, 78270",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
942,45426,Junior Achievement Honduras,8019003242783,Edif. COHEP. Col. Tepeyac. Tegucigalpa,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
943,45678,Justice for Migrant Women,63-0598743,"1907 West State Street #184, Fremont, Ohio 43420",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
944,45066,Prepara Familia A C,J406725439,Av Urdaneta. Animas a Platanal. Edif Camoruco. Caracas 1010,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
945,45092,FUNDACIÓN DE APOYO INFANTIL QUINTANA ROO I.A.P.,FAI050209M81,CALLE DZIUCHE SM 503 MZ 7 LOTE 16 FRACC. PALMICA C.P. 77533 ,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
946,45852,#LatinaGeeks,35-2637858,"169 S. Jameson Street, Orange, CA 92866",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
947,45831,Human Rights Initiative of North Texas,75-2842602,2801 Swiss Ave. Dallas TX 75204,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
948,45894,LIBERI,"ESCRITURA 14,891 LIBRO 417",AVENIDA MÉXICO S/N  COLONIA TULPETLAC ECATEPEC DE MORELOS C.P. 55400 ESTADO DE MÉXICO ,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
949,45920,Fundación Infantil Ronald McDonald México,,NULL,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
950,46618,En la Comunidad Encuentro de Occidente AC,CEO030211CA3,Hidalgo 1310 col Americana cp 44160,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
951,46710,D´politic El Salvador ,33817070,"Residencial escalón norte, prolongación alameda Juan Pablo II pje el sauce casa 22",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
952,45885,TIME of CHANGE,83-1382006,"209 Country Place #165, Sacramento, Ca, 95831",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
953,46556,Hivos,3-012-151595,"Ave 3 Calle 80-78A Rohrmoser, Pavas 771-1007, San Jose, Costa Rica",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
954,46843,Generacion PRIISMA A.C.,GPR120216l99,"Privada Tulipanes, 22245 Tijuana, baja california, mexico.",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
955,46952,CSOFTMTY.ORG,PLEASE CHECK FILE ATTACHED,PADRE MIER 1251 PISO 4,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
956,46603,"Dando Amor Sin Saber Amar, Inc. ",66-0832904,"Antigua Escuela Augusto Cohen, Barrio Cantito, Manati, Puerto Rico ",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
957,46740,Fundación Mujer Grandiosa,901249807-5,"Calle 49 #17c 80 Buenos Aires, Medellin, Colombia",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
958,47225,TeenSmart International,20-0311647,"107 Apple Cart Way, Morrisville, NC 27560 USA",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
959,47373,World Vision México,VMM8208023C3,"Bahía de Santa Bárbara 123 Col. Verónica Anzúrez, Delegación Miguel Hidalgo, CdMx.",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
960,47390,"Programa Adopte Un Talento, A.C.",PAU0911198R0,"Corregidora 5, Tlacopac. Mexico City, Mexico. ",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
961,43929,cdmx,123,"c/o Lucy Boyd, 476 Royal Palm Ct,  Satellite Beach, FL 32937",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
962,481,Hispanics in Philanthropy,NULL,NULL,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
963,520,Hispanics in Philanthropy,NULL,NULL,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
964,6207,Test Project Super Duper,NULL,NULL,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
965,17047,Centro Fundación Francisco de Paula Santander,NULL,NULL,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
966,25732,Unidad Latina en Accion NJ,47-0986640,"108 Main Street, 2nd floor highstown, NJ 08520",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
967,22145,Esto es una prueba,EIN23523,123 main st,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
968,29923,Esta es la org,EIN1122,123 pioneer st,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
969,29941,nombre de la org,EIN23523,123 main st,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
970,32171,NFL Mexico,1,366 6th ave,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
971,30804,v,v,366 6th ave,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
972,22317,World Food Program USA,13-3843435,1725 I st. NW suite 510 Washington DC 20006,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
973,23014,asociacion corazones unidos,172,"sacatepequez, Guatemala",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
974,32676,LatinaVIDA,46-2999551,"2454 Cameron Drive, Union City, CA 94587",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
975,32959,Asociacion Chùmbala Cachùmbala,5529105-8 guatemala,callejon refugio azul,2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
976,33544,Indiana Latino Institute,26-0036285,"401 W Michigan St #100, Indianapolis, IN 46202",2019-06-12 23:15:56,2019-06-12 23:15:56,,,,,,,
977,32971,MACLA,771251774,"510 S First Street, San Jose, CA 95113",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
978,35335,CIMA-Compañeros Inmigrantes de las Montañas en Accion,208303608,610 Haywood Rd,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
979,35129,Live together for Children Nicaragua,Ww are not in the EEUU,"Contiguo a PALI Altamira House No 363, Managua Nicaragua.",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
980,33524,Asociación Mundo Posible,8974288-5,"Centro Cultural La Azotea.  Calle del Cementerio Final, zona 3.  Jocotenango, Sacatepéquez.  Guatemala  ",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
981,36508,Nora Cronin Presentation Academy,35-2272987," 69 Bay View Terrace Newburgh, New York 12550",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
982,38203,BRIGADA DE RESCATE INTERNACIONAL CANCÚN A.C.,123456,Tepatitlán 39 Supermanzana 45 Manzana 4 Lote 5 Cancún Q. Roo ,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
983,38094,Vamos para delante A.C.,A201603141223322169,"Calle del Reloj #44 A, Rinconada de la Herradura, Huixquilucan Estado de México, C.P. 52777",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
984,39327,Hispanics in Philanthropy,123456,"414 13th st, Oakland, CA ",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
985,41014,Formación Laboral San José AC,10563,"Paseo de los Parques 4278 Colonia Villa Universitaria CP 45110, Zapopan Jalisco, México",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
986,41169,"Natural y sustentable, A.C.",NSU170324TT5,"P. Virginio May Sm99 Mz4 Lt2-01, Col Zetina Gasca, Zona Urbana, Puerto Morelos, Quintana Roo,Mèxico 77580",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
987,41320,FUNSILEC,2674721-9,"4 CALLE 33-13 ZONA 11 UTATLAN 2, GUATEMALA CITY, GUATEMALA",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
988,41511,LIBRE. La visión de un país A.C.,LVU161003QI7,"Paseo de la Reforma 300, Piso 9. Colonia Juárez, Ciudad de México C.P. 06600",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
989,41796,Puebla 124,"Col. Roma Norte, Del. Cuauhtemoc",Instituto Internacional de Recursos Renovables A.C.,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
990,41072,"AJUCHITLAN UNIDOS EN EL PROGRESO Y EN LA ADVERSIDAD, A.C.",AUP170711MIA,"AV. General Custodio Hernandez No. 18, Colonia Centro, Ajuchitlan del Progreso, Gro.",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
991,42109,ONG Pura Vida,Inscripción en DPPJ: Legajo N° 193134 Matrícula N° 39012,Jose Hernandez 972 Avellaneda,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
992,42105,The Share Foundation,521241597,"2425 College Ave, Berkeley, CA 94704",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
993,43100,Technical Assistance Partnership of Arizona (TAPAZ)- ALAS,86-097523,"2929 N Central Ave, Suite 1550 Phoenix, AZ 85012",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
994,42717,"Centro de Acopio para la Tarahumara, A.C. ",Escritura número siete. RFC CAT0402096E5,"General Retana #802, Col. San Felipe. C.P. 31203. Chihuahua, Chihuahua, México. ",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
995,42450,TrueRidge Ministries,81-4949893,"229 Airport Road Suite 7 153 Arden, NC 28704",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
996,44752,"Asociación de Mujeres GENERANDO, ASOGEN",7197158-0,"3ra. Calle 2-34 zona 4 Chimaltenango, Guatemala ",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
997,44790,CENTRO DESARROLLO HUMANO CDH,8019995336540,"circuito gallegos, calle Santander, Col.Matamoros, tegucigalpa, Honduras",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
998,45009,Unidad de orientación y asistencia materna,8600449972-6,Carrera 18 # 33A 27,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
999,45043,Innovando la Tradición AC,CIT-090116-AF8,"Rufino Tamayo 800-c, Centro, Oaxaca de Juárez, CP68000, Oaxaca, México",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1000,46812,Partners El Salvador- Fundación Iris  ,0614-181110-113-8,"Edificio 533 Calle La Mascota, Primer Nivel, Colonia San Benito, San Salvador, El Salvador",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1001,47159,"Ikara, Innovación y conocimiento para la salud",20604281505,"Av. Honorio Delgado 430, San Martín de Porres, Lima",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1002,46929,Paso de Esperanza AC,PES140905KC5,"ZARAGOZA 1000, INT. 612, COL. CENTRO, MONTERREY, NUEVO LEÓN, MÉXICO",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1003,47212,Peronia Adolescente/AGUJA,Guatemalan Association (please see acta constitutiva attached),"2 av. 8-89, Ciudad Peronia, zona 8 de Villa Nueva, Guatemala, Guatemala",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1004,47282,Fundación Sinadep,FDE150528541,Donceles 76 Del. Cuahutemoc Col. Centro C.P. 06020 CDMX,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1005,46708,ISLA,455336885,"P.O Box 16278 Chapel Hill, NC 27516 ",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1006,46739,"Fundación Sursum Corda, I.A.P.",FSC181204QB9,"Josue Mirlo 512, Col. Morelos, Toluca, Estado de México",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1007,47369,Balance Promoción para el Desarrollo y Juventud AC,BPD010604IT7,"Huatusco 39, Col. Roma Sur. Alcaldía de Cuauhtémoc. C.P. 06760 CDMX",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1008,9016,give for good,NULL,NULL,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1009,13203,None,NULL,NULL,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1010,15607,OLIVER GARCIA LATAM SAPI de CV,NULL,NULL,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1011,15619,Music,NULL,NULL,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1012,15805,buena causa para cuba,NULL,NULL,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1013,15818,independiente,NULL,NULL,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1014,16460,WePay,NULL,NULL,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1015,16719,Personal,NULL,NULL,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1016,16888,None,NULL,NULL,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1017,21981,Dr. Sonrisas S.L.P.,NULL,San Luis Potosí S.L.P.,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1018,25691,Duran`s,NO,NO,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1019,26074,Isaac Escobar,0614-100685-112-0,"Residencial Altavista, pje 9 # 48, Ilopango, San Salvador",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1020,27313,Mirna Navas,001-270887-0033R,"Managua, Nicaragua. Colonia Centroamerica ",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1021,27820,Ayuda Personal,NULL,"Caracas, venezuela",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1022,28745,prodissertation,98745685,36 rusebelt street,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1023,28817,william gerardo gonzalez sierra,1013635405,cra 37 n° 17b 45 SUR,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1024,28986,Erleo,23095405,Venezuela estado Tachira ciudad San cristobal Municipio Cardenas,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1025,29585,NeloALislam,SOLD7802137Q7,México,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1026,29682,UNA BECA DE AYUDANTIA ZULIA,16160333,las 40 clle 04 ,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1027,30412,assignmentau,9887,36 rusebelt street,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1028,30852,No organization,"I don't have, I from Argentina","Primera Junta 840, Monte Grande, Buenos Aires, Argentina",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1029,32687,LCML PRODUCCIONES,LCML PRODUCCIONES,LCML PRODUCCIONES,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1030,32706,Yo,Tt,Quito ecuador,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1031,32739,Miguel Weffer,86222332,"Panama, don bosco, villa catalina.",2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1032,32792,iMarketslive,1423107233656,Apanecos #45 Colosio,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1033,33597,My own ,Xxx,Calle 13 centro ,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1034,36251,Tener computadora,532,La pradera,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1035,36256,My life,Op,Peru,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1036,36840,Focus on mothers and children,254/RGB/NGO/OC/07/2017,Rwanda |Kigali City |Nyarugenge District | Muhima DELTA House | 1st Floor | P.O.Box: 5975 Kigali Website: www.fonmac.org | Email: info@fonmac.org Tel: +250788302964,2019-06-12 23:15:57,2019-06-12 23:15:57,,,,,,,
1037,36870,Single,We dont have,Are at house ,2019-06-12 23:16:05,2019-06-12 23:16:05,,,,,,,
1038,36930,Orlando Villanueva,13047760,"Urb. Ciudad chavez, zona 5, torre f, piso 3, aparto. 3-4. Valencia venezuela.",2019-06-12 23:16:05,2019-06-12 23:16:05,,,,,,,
1039,36983,Fernando Corona,COUF661119,"Lomas de la Hacienda, Atizapán de Zaragoza, Estado de México",2019-06-12 23:16:05,2019-06-12 23:16:05,,,,,,,
1040,37080,Leonardo Colavita,IBAN: IT70V0103003800000000936994 Banca Monte dei Paschi di Siena Campobasso BIC/SWIFT: PASCITM1CBX,IBAN: IT70V0103003800000000936994 Banca Monte dei Paschi di Siena Campobasso BIC/SWIFT: PASCITM1CBX IBAN: IT70V0103003800000000936994 Banca Monte dei Paschi di Siena Campobasso BIC/SWIFT: PASCITM1CBX,2019-06-12 23:16:05,2019-06-12 23:16:05,,,,,,,
1041,37190,servivios c.A,23621482,215 wall street 94th,2019-06-12 23:16:05,2019-06-12 23:16:05,,,,,,,
1042,37211,jhojan lujan,1216714130,cll 31a 65f 15,2019-06-12 23:16:05,2019-06-12 23:16:05,,,,,,,
1043,37382,Ninguna,4247604992,Venezuela,2019-06-12 23:16:05,2019-06-12 23:16:05,,,,,,,
1044,37451,Creaciones Kya Creativity Piñateria ,485-24039,"avenida 2 el milagro con calle 83 casa numero 2-A-53 sector vereda del lago, parroquia santa lucia,Maracaibo, Venezuela",2019-06-12 23:16:05,2019-06-12 23:16:05,,,,,,,
1045,37459,PADME ,43481629,calle triunfo c-4 huancaro residencial dpto 201,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1046,37514,celebrity born,9887748596,36 russel street,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1047,37550,siddharth infosys,siddharth infosys,36 russel street,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1048,37558,Sebastian Moreno Granda,1017223880,CARRERA 37 # 75 A 53,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1049,37589,ricardo dorado,6390222017,CALLE ZOLA 1050 ,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1050,37690,Marylena Loarca,613054-2,"kilometro 26.5 ruta nacional 18 casa 22A condominio Valle de Navarra San Jose Pinula, Guatemala",2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1051,37745,Johan martinez,1000592576,Calle 64c 113 f 27,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1052,38024,emigrar por mi futuro,V-19478081,"CARACAS, VENEZUELA",2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1053,38125,Na,Na,Na,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1054,38244,Arroyo,Fgdff,Guatemala city,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1055,38459,Maria Cristina Cardozo,We don't have this because we don't live in the USA,"Dolores, Tolima",2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1056,38497,rio beer company,60105,riobamba ecuador ,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1057,38491,en busca de un mejor futuro para mi familia,DNI V-21.297.771,"Barquisimeto, Estado Lara Venezuela ",2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1058,38657,Personal,V-18.203.559,"Calle 100, Sabaneta, Av. 21",2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1059,38719,SERVICIOS MEDICOS,76332994-1,"carriel sur 2557, B13",2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1060,38722,mis hijos,v-15691160-3,Acarigua venezuela,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1061,38842,"Hipereventos, C.A.",J-3102339-0,"Bello Monte, Caracas, Venezuela",2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1062,40462,SOLUCIONES SAN MIGUEL,901060919-8 COLOMBIA,SOLUCIONES SAN MIGUEL,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1063,44812,Justo Sierra # 15 Col.Estadio,GUDJ9010077J1,Justo Sierra # 15 Col.Estadio,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1064,44825,Justo Sierra # 15 Col.Estadio,GUDJ9010077J1,Rio Baluarte #704 Col. Palos Prieros,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1065,44867,Save the Children Mexico,FMA9204241R1,"Francisco Sosa 30, Villa Coyoacán, Coyoacá, 04000",2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1066,46697,Ana Luiza Donaciones ,92090906047,fuente la pursima 108 col real del valle en Tlajomulco Jalisco Mexico,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1067,46820,personal para curar los ojos de mi pequeño hijo,24334173,carrera 26 77 a 738 san joaquin cuba risaralda,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1068,47106,Mexico,cd de mexico,Estado de mexico ,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1069,47149,APOYO POR LA SOCIEDAD INFANTIL VULNERABLE,J-315037882,URB. SAN FRANCISCO. SEPARADORA INDUSTRIAL. MZ G. LOTE 5-6. GRUMETE MEDINA,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1070,47172,Corazón ,00 503,San Miguel El Salvador ,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1071,47340,Empresa,8829973992,Av mazatan #244 cp 04310,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1072,47428,ayuda para las familias,401-50625-4,santo domingo malecom,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1073,47203,"Infancia y Senectud en Plenitud, A. C.",ISE070920KY2,"Caruso No. 123, Colonia Ex Hipodromo de peralvillo, C.P. 06250, Delegación Cuauhtémoc, CDMX.",2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1074,47273,Unión y Esperanza A.C.,14101149409,"Calle 44 Numero 407 entre 41 y 43 Colonia Emiliano Zapata Norte, Mérida Yucatán",2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1075,47619,Guerreros Anónimos AC,Guerreros Anónimos AC,Guerreros Anonimos,2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1076,47395,fundacion nois de mexico,FNM17051614XOJ,"av. moctezuma 4662    Zapopan, jalisco",2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1077,47711,fundacion nois de mexico,FNM17051614XOJ,"av. moctezuma 4662    Zapopan, jalisco",2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
1078,47728,K'wa,10001728-2,"6ta avenida 11-43 zona 1 edificio PanAm, 7mo nivel, Oficina B, Guatemala Guatemala",2019-06-12 23:16:06,2019-06-12 23:16:06,,,,,,,
